Crse Lst,Crse Lst Descr,Eff Date,Crse Lst Effective Status,Crse Seq,Course ID,Subject,Catalog Nbr,description,WildCard,Wildcard Acad Group,Wildcard Subject,Wildcard Catalog,Valid Beg,Valid End,Term Code,Term Descr,Class Assoc,Topic ID,Req Designation,subject,course
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,378,42937,MENAS,244,Arab-Israeli Conflic,N,,,,2014-12-20,,,,0,0,,MENA,MENA 244
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,200,41613,MENAS,340,G Khan to Taliban,N,,,,2006-01-05,,,,0,0,,MENA,MENA 340
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,71,10891,MIDEAST,200,Intro to Middle East,N,,,,2006-01-05,,,,0,0,,MIDEAS,MIDEAS 200
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,336,38624,MIDEAST,207,Lnd Israel-Palestine,N,,,,2012-12-21,,,,0,0,,MIDEAS,MIDEAS 207
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,88,17968,MIDEAST,218,Armenia Cult&Ethn,N,,,,2006-01-05,,,,0,80,,MIDEAS,MIDEAS 218
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,222,17968,MIDEAST,218,Armenia Cult&Ethn,N,,,,1998-09-08,2005-12-13,,,0,0,,MIDEAS,MIDEAS 218
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,523,49725,MIDEAST,222,Armenian Experience,N,,,,2021-08-21,,,,0,0,,MIDEAS,MIDEAS 222
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,466,48998,MIDEAST,244,MidE SciFi & Fantasy,N,,,,2020-08-22,,,,0,0,,MIDEAS,MIDEAS 244
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,360,18993,MIDEAST,255,On Holocaust,N,,,,2013-12-21,,,,0,0,,MIDEAS,MIDEAS 255
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,229,42269,MIDEAST,275,Intro Arab-Amer Std,N,,,,2008-01-03,,,,0,0,,MIDEAS,MIDEAS 275
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,281,43991,MIDEAST,280,Jewish Film,N,,,,2011-01-05,,,,0,0,,MIDEAS,MIDEAS 280
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,304,43991,MIDEAST,280,Jewish Film,N,,,,2011-01-05,,,,0,0,,MIDEAS,MIDEAS 280
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,192,41203,MIDEAST,281,Jews in Modern World,N,,,,2006-09-05,,,,0,0,,MIDEAS,MIDEAS 281
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,260,42937,MIDEAST,284,Arab-Israeli Conflic,N,,,,2009-09-08,,,,0,0,,MIDEAS,MIDEAS 284
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,378,42937,MIDEAST,284,Arab-Israeli Conflic,N,,,,2014-12-20,,,,0,0,,MIDEAS,MIDEAS 284
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,195,10023,MIDEAST,285,Visual Culture Islam,N,,,,2006-09-05,2011-08-30,,,0,0,,MIDEAS,MIDEAS 285
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,177,10023,MIDEAST,285,Visual Culture Islam,N,,,,2006-01-05,2011-08-30,,,0,0,,MIDEAS,MIDEAS 285
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,227,18957,MIDEAST,290,Topics in MES,N,,,,2007-09-04,,,,0,80,,MIDEAS,MIDEAS 290
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,80,16690,MIDEAST,315,Intro Arab Culture,N,,,,2006-01-05,2011-04-20,,,0,80,,MIDEAS,MIDEAS 315
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,285,16690,MIDEAST,315,Intro Arab Culture,N,,,,,,,,0,0,,MIDEAS,MIDEAS 315
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,408,47142,MIDEAST,331,Iranian Cinema,N,,,,2016-08-20,,,,0,0,,MIDEAS,MIDEAS 331
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,200,41613,MIDEAST,340,G Khan to Taliban,N,,,,2006-01-05,,,,0,0,,MIDEAS,MIDEAS 340
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,110,18780,MIDEAST,356,Israeli Society,N,,,,2006-01-05,2011-04-20,,,0,80,,MIDEAS,MIDEAS 356
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,237,40688,MIDEAST,375,Islam in South Asia,N,,,,2008-09-02,,,,0,0,,MIDEAS,MIDEAS 375
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,433,5435,MIDEAST,389,Armenians in Turkey,N,,,,2018-08-18,,,,0,0,,MIDEAS,MIDEAS 389
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,375,15689,MIDEAST,419,Crusad 945-1258,N,,,,2014-08-16,,,,0,0,,MIDEAS,MIDEAS 419
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,149,39526,MUSICOL,343,Music & Islam,N,,,,,2010-04-21,,,0,80,,MUSICO,MUSICO 343
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,124,20890,MUSICOL,456,Asian-Amer Music,N,,,,2003-01-06,2010-04-21,,,0,80,,MUSICO,MUSICO 456
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,98,18529,NATIVEAM,217,Nat Amer Std,N,,,,2006-01-05,2006-04-18,,,0,0,,NATIVEA,NATIVEA 217
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,439,45286,NATIVEAM,232,Nat Amer Lit,N,,,,2018-09-01,,,,0,0,,NATIVEA,NATIVEA 232
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,16,4681,NATIVEAM,316,Nat Am Peop N Amer,N,,,,2001-09-05,,,,0,0,,NATIVEA,NATIVEA 316
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,235,18754,NATIVEAM,328,Native Am Lit,N,,,,2008-01-03,,,,0,80,,NATIVEA,NATIVEA 328
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,10,5442,NATIVEAM,367,Amer Indian History,N,,,,2001-01-04,,,,0,0,,NATIVEA,NATIVEA 367
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,148,39205,NATIVEAM,461,"Lang, Cult in N Amer",N,,,,2002-01-07,2007-04-18,,,0,80,,NATIVEA,NATIVEA 461
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,204,16010,NURS,220,Women's Hlth,N,,,,2006-09-05,,,,0,0,,NUR,NUR 220
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,447,48332,PAT,314,Elc Mus&Soc Justice,N,,,,2019-01-01,,,,0,0,,PA,PA 314
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,404,42284,PHIL,224,Global Justice,N,,,,2016-01-01,,,,0,0,,PHI,PHI 224
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,27,1830,PHIL,355,Contem Moral Prob,N,,,,2006-01-05,,,,0,0,,PHI,PHI 355
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,170,18589,PHIL,359,Law&Phil,N,,,,2006-01-05,,,,0,0,,PHI,PHI 359
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,101,18589,PHIL,359,Law&Phil,N,,,,2006-01-05,,,,0,80,,PHI,PHI 359
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,413,47495,PHIL,384,Appl Epist,N,,,,2017-01-01,,,,0,0,,PHI,PHI 384
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,28,1834,PHIL,455,Contem Moral Prob,N,,,,2006-01-05,2011-04-20,,,0,0,,PHI,PHI 455
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,485,43736,POLISH,331,Poland in Mod World,N,,,,2020-01-01,,,,0,0,,POLIS,POLIS 331
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,414,8830,POLSCI,319,Pol Civil Liberties,N,,,,2017-01-01,,,,0,0,,POLSC,POLSC 319
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,39,5970,POLSCI,342,E Eur-Revol&Reform,N,,,,2006-01-05,2009-04-22,,,0,80,,POLSC,POLSC 342
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,82,16885,POLSCI,350,Mod East Eur Jewry,N,,,,2006-01-05,,,,0,80,,POLSC,POLSC 350
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,54,8837,POLSCI,351,Israeli Society&Pol,N,,,,2006-01-05,2009-12-20,,,0,80,,POLSC,POLSC 351
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,40,5993,POLSCI,497,Sem Compar Gov,N,,,,2006-01-05,2009-04-22,,,0,80,,POLSC,POLSC 497
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,127,21124,PORTUG,150,1st Yr Sem,N,,,,2004-01-06,,,,0,80,,PORTU,PORTU 150
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,105,18606,PSYCH,120,Psych Sem-Soc Sci,N,,,,2006-01-05,2011-04-20,,,0,83,,PSYC,PSYC 120
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,102,18606,PSYCH,120,Psych Sem-Soc Sci,N,,,,2006-01-05,2006-04-19,,,0,80,,PSYC,PSYC 120
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,215,18606,PSYCH,120,Psych Sem-Soc Sci,N,,,,2007-01-04,,,,0,80,,PSYC,PSYC 120
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,104,18606,PSYCH,120,Psych Sem-Soc Sci,N,,,,2006-01-05,2010-04-21,,,0,82,,PSYC,PSYC 120
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,103,18606,PSYCH,120,Psych Sem-Soc Sci,N,,,,2006-01-05,,,,0,81,,PSYC,PSYC 120
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,383,20046,PSYCH,122,Intrgrp Dialogue,N,,,,2015-01-01,,,,0,0,,PSYC,PSYC 122
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,497,42942,PSYCH,213,Foundations IGR,N,,,,2020-05-01,,,,0,0,,PSYC,PSYC 213
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,397,43886,PSYCH,291,Psych Women&Gender,N,,,,2016-01-01,,,,0,0,,PSYC,PSYC 291
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,421,47698,PSYCH,297,Promo Equity&Inclus,N,,,,2017-09-01,,,,0,0,,PSYC,PSYC 297
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,21,20047,PSYCH,310,IGR Facilitation,N,,,,2003-01-06,,,,0,0,,PSYC,PSYC 310
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,366,20047,PSYCH,310,IGR Facilitation,N,,,,2013-12-21,,,,0,0,,PSYC,PSYC 310
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,521,20048,PSYCH,311,IGR Practicum,N,,,,2021-05-04,,,,0,0,,PSYC,PSYC 311
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,48,7883,PSYCH,315,Aspc Blk Exp,N,,,,2000-09-06,,,,0,0,,PSYC,PSYC 315
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,128,21128,PSYCH,319,Empowering Fam&Comm,N,,,,2001-09-05,2007-04-18,,,0,0,,PSYC,PSYC 319
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,488,6055,PSYCH,401,Special Problems,N,,,,2019-08-21,,,,0,80,,PSYC,PSYC 401
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,169,39334,PSYCH,493,Culture&Ethnicity,N,,,,2005-01-05,2010-04-21,,,0,0,,PSYC,PSYC 493
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,72,12010,PSYCH,498,Gender&Indiv,N,,,,2006-01-05,2009-04-22,,,0,80,,PSYC,PSYC 498
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,291,42958,PUBHLTH,200,Health & Society,N,,,,2011-09-06,,,,0,0,,PUBHLT,PUBHLT 200
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,305,42958,PUBHLTH,200,Health & Society,N,,,,2011-09-06,,,,0,0,,PUBHLT,PUBHLT 200
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,43,7047,RCCORE,100,First Year Sem,N,,,,2006-01-05,2008-04-28,,,0,81,,RCCOR,RCCOR 100
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,44,7047,RCCORE,100,First Year Sem,N,,,,2006-01-05,2006-04-18,,,0,82,,RCCOR,RCCOR 100
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,42,7047,RCCORE,100,First Year Sem,N,,,,2006-01-05,,,,0,80,,RCCOR,RCCOR 100
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,68,9571,RCHUMS,305,Cult Conf Arts,N,,,,2006-01-05,,,,0,0,,RCHUM,RCHUM 305
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,156,40743,RCHUMS,308,Arts&Ideas S&SE Asia,N,,,,2004-09-07,,,,0,0,,RCHUM,RCHUM 308
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,55,9014,RCHUMS,312,Cntral Eur Cinema,N,,,,1999-01-06,,,,0,0,,RCHUM,RCHUM 312
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,189,9557,RCHUMS,333,Art & Culture,N,,,,2002-01-07,2007-04-18,,,0,80,,RCHUM,RCHUM 333
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,184,9557,RCHUMS,333,Art & Culture,N,,,,2004-09-07,2010-04-21,,,0,81,,RCHUM,RCHUM 333
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,525,42288,RCHUMS,334,Topics in Humanities,N,,,,2021-08-21,,,,0,83,,RCHUM,RCHUM 334
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,526,42288,RCHUMS,334,Topics in Humanities,N,,,,2021-08-21,,,,0,84,,RCHUM,RCHUM 334
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,468,42288,RCHUMS,334,Topics in Humanities,N,,,,2019-12-21,,,,0,82,,RCHUM,RCHUM 334
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,480,42288,RCHUMS,334,Topics in Humanities,N,,,,2016-12-23,,,,0,81,,RCHUM,RCHUM 334
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,412,42288,RCHUMS,334,Topics in Humanities,N,,,,2014-09-01,,,,0,80,,RCHUM,RCHUM 334
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,154,40708,RCHUMS,354,Music Race Identity,N,,,,2004-09-07,,,,0,0,,RCHUM,RCHUM 354
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,46,7097,RCHUMS,389,Modern Theatre,N,,,,2006-01-05,2009-04-22,,,0,80,,RCHUM,RCHUM 389
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,69,10478,RCHUMS,390,Special Drama,N,,,,2006-01-05,2007-04-18,,,0,80,,RCHUM,RCHUM 390
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,45,7069,RCLANG,324,Span Readings,N,,,,2006-01-05,2010-04-21,,,0,80,,RCLAN,RCLAN 324
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,276,43054,RCLANG,333,RUSLAN Service Lrng,N,,,,2010-09-07,,,,0,0,,RCLAN,RCLAN 333
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,129,21375,RCSSCI,344,20C Detroit History,N,,,,2005-01-05,2010-04-21,,,0,80,,RCSSC,RCSSC 344
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,448,7114,RCSSCI,360,Soc Sc Jr Sem,N,,,,2018-09-01,,,,0,82,,RCSSC,RCSSC 360
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,47,7114,RCSSCI,360,Soc Sc Jr Sem,N,,,,2006-01-05,2007-04-18,,,0,80,,RCSSC,RCSSC 360
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,131,21607,RCSSCI,374,Rg&E Nuclear,N,,,,2005-09-06,2011-04-20,,,0,0,,RCSSC,RCSSC 374
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,133,22110,RCSSCI,381,Race/Racism in Amer,N,,,,2004-01-06,,,,0,0,,RCSSC,RCSSC 381
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,425,46933,RCSSCI,395,Teach ESL Mignt Comm,N,,,,2017-12-31,,,,0,0,,RCSSC,RCSSC 395
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,200,41613,REEES,340,G Khan to Taliban,N,,,,2006-01-05,,,,0,0,,REEE,REEE 340
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,334,45056,REEES,350,Holocaust Legacy,N,,,,2012-12-21,,,,0,0,,REEE,REEE 350
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,349,18014,REEES,405,Topics in REEES,N,,,,2013-05-03,,,,0,22,,REEE,REEE 405
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,313,43915,RELIGION,248,Jesus Comes to Asia,N,,,,2012-01-04,,,,0,0,,RELIGIO,RELIGIO 248
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,319,43915,RELIGION,248,Jesus Comes to Asia,N,,,,2012-01-04,,,,0,0,,RELIGIO,RELIGIO 248
